seq_id,mode,source_file,source_t,reward_sum_discounted,reward_sum_undiscounted,reward_mean,lambda_t0,lambda_mean,reward_component_t0,value_component_t0,value_t0,terminal_value,value_mean,steer_mean,gas_mean,brake_mean
44,actor,data/latent/train/1781995874538_heuristic_00031.npz,386,-1.533782958984375,-1.6402194499969482,-0.10934796184301376,42.280052185058594,45.662540435791016,-1.1206670999526978,43.40071487426758,46.27109909057617,50.32083511352539,46.87133026123047,0.999991774559021,0.9999367594718933,0.0
45,actor,data/latent/train/1781975776928_heuristic_00025.npz,877,-1.1137800216674805,-1.1770223379135132,-0.07846815884113312,41.70917510986328,45.42054748535156,-0.8631394505500793,42.57231903076172,40.9554328918457,49.15769958496094,46.38487243652344,0.7083258032798767,0.9998506903648376,7.152557657263969e-08
46,actor,data/latent/train/1781975731978_heuristic_00020.npz,224,-1.6540768146514893,-1.7728997468948364,-0.11819331347942352,20.569202423095703,22.432477951049805,-1.1950985193252563,21.764293670654297,34.22385787963867,25.41473388671875,23.902448654174805,1.0,0.9999313950538635,0.0
47,actor,data/latent/train/1781995836527_heuristic_00027.npz,614,-1.2805685997009277,-1.3851981163024902,-0.09234654158353806,44.85960388183594,49.1429557800293,-0.8803684711456299,45.73996353149414,39.94582748413086,54.01119613647461,48.756988525390625,0.9328685402870178,0.9989484548568726,2.169609160773689e-06
48,actor,data/latent/train/1781975574208_heuristic_00003.npz,83,10.599700927734375,11.19909954071045,0.7466066479682922,68.50718688964844,65.59126281738281,8.190004348754883,60.31719207763672,77.0680160522461,65.27570343017578,68.42826843261719,0.67717045545578,0.9999715685844421,3.1789145538141383e-08
49,actor,data/latent/train/1781995586132_heuristic_00000.npz,820,-1.6502505540847778,-1.7692170143127441,-0.11794780194759369,29.280223846435547,31.095157623291016,-1.1908904314041138,30.47110366821289,31.39862823486328,33.82615280151367,33.83892059326172,0.4186326563358307,0.9997801184654236,1.4702478665640228e-06
50,actor,data/latent/train/1781995605201_heuristic_00002.npz,775,-1.6129282712936401,-1.7303037643432617,-0.11535358428955078,31.383493423461914,34.67390060424805,-1.160415768623352,32.54391860961914,29.701492309570312,37.87399673461914,35.40742492675781,0.2979448139667511,0.9999297857284546,2.443790378947597e-07
51,actor,data/latent/train/1781975776928_heuristic_00025.npz,236,-1.3592395782470703,-1.4447375535964966,-0.09631583839654922,59.002227783203125,64.24862670898438,-1.0241518020629883,60.026371002197266,59.05021286010742,70.3544692993164,64.4354019165039,-0.3881480097770691,0.9999410510063171,1.5695890454026085e-07
52,actor,data/latent/train/1781995892840_heuristic_00033.npz,863,7.411985874176025,8.035992622375488,0.5357328653335571,80.86662292480469,83.5228042602539,5.007894515991211,75.85871124267578,77.08707427978516,85.02116394042969,83.85929870605469,0.5332196950912476,0.9998077154159546,2.781550101360608e-08
53,actor,data/latent/train/1781975601594_heuristic_00006.npz,58,16.151363372802734,17.439594268798828,1.1626396179199219,102.89405059814453,105.66618347167969,11.228023529052734,91.66603088378906,87.71463012695312,105.49788665771484,99.44503021240234,-1.0,0.9999567270278931,1.7543633248351398e-06
