rollout_id,source_file,source_t,horizon,discounted_return,undiscounted_return,mean_reward,max_reward,min_reward,steer_mean,gas_mean,brake_mean,steer_abs_gt_09_frac,gas_gt_095_frac,brake_lt_005_frac
232,data/latent/train/1781975556701_heuristic_00001.npz,350,300,-8.03054141998291,-13.688417434692383,-0.04562804847955704,0.7959740161895752,-0.11475861072540283,0.2498689740896225,0.9999952912330627,2.7930736905545928e-06,0.019999999552965164,1.0,1.0
233,data/latent/train/1781996102422_random_00000.npz,183,300,22.049070358276367,68.08116912841797,0.22693723440170288,0.9377572536468506,-0.08991146087646484,0.11574797332286835,0.9999998807907104,2.9007594548602356e-08,0.036666665226221085,1.0,1.0
234,data/latent/train/1781975601594_heuristic_00006.npz,239,300,16.14457130432129,72.78419494628906,0.2426139861345291,0.7511707544326782,-0.11735641956329346,0.1008816510438919,0.9999991655349731,2.324581060975106e-08,0.03333333507180214,1.0,1.0
235,data/latent/train/1781996136517_random_00004.npz,923,300,-5.565738677978516,-24.370525360107422,-0.08123508095741272,0.1740175485610962,-0.11334228515625,0.13250672817230225,0.9999436736106873,1.7105539882322773e-06,0.08666666597127914,1.0,1.0
236,data/latent/train/1781995624027_heuristic_00004.npz,277,300,60.05915451049805,277.93597412109375,0.9264532327651978,2.9137027263641357,-0.1168372631072998,0.7293439507484436,0.9999644160270691,6.516774675446868e-08,0.6766666769981384,1.0,1.0
237,data/latent/train/1781975776928_heuristic_00025.npz,513,300,52.089332580566406,127.22201538085938,0.42407339811325073,1.2877321243286133,-0.11277961730957031,0.10338733345270157,0.9999991655349731,6.159146437312302e-08,0.05000000074505806,1.0,1.0
238,data/latent/train/1781996089768_forward_00019.npz,20,300,47.0688362121582,113.63916015625,0.3787972331047058,1.0167155265808105,-0.07730245590209961,0.08513591438531876,0.9999998807907104,4.619359827984226e-08,0.05000000074505806,1.0,1.0
239,data/latent/train/1781995743605_heuristic_00017.npz,97,300,23.106752395629883,97.64692687988281,0.32548975944519043,0.8471415042877197,-0.10564064979553223,0.0476682148873806,0.9999998807907104,3.347794219621392e-08,0.036666665226221085,1.0,1.0
240,data/latent/train/1781996145047_random_00005.npz,731,300,24.164560317993164,80.53948211669922,0.26846492290496826,1.0072972774505615,-0.10569334030151367,0.13990789651870728,0.9999998807907104,3.685553906507266e-08,0.019999999552965164,1.0,1.0
241,data/latent/train/1781995945841_heuristic_00039.npz,889,300,24.43675422668457,91.53833770751953,0.3051278293132782,0.9483657479286194,-0.1171637773513794,0.01944190263748169,0.9999998807907104,2.6524066498723187e-08,0.05000000074505806,1.0,1.0
242,data/latent/train/1781972422614_00003.npz,460,300,55.34467315673828,168.3809356689453,0.5612697601318359,2.2228498458862305,-0.09807384014129639,-0.03380335867404938,0.9999670386314392,6.030003163459696e-08,0.1066666692495346,1.0,1.0
243,data/latent/train/1781996028648_heuristic_00048.npz,592,300,37.13460922241211,95.17953491210938,0.3172651529312134,0.8421186208724976,-0.10953664779663086,0.04823622852563858,0.9999998807907104,4.023313593393141e-08,0.10333333164453506,1.0,1.0
244,data/latent/train/1781995991387_heuristic_00044.npz,669,300,2.9817287921905518,39.48890686035156,0.13162969052791595,0.8423584699630737,-0.11913466453552246,0.28075850009918213,0.9999725222587585,4.400809672233663e-08,0.4099999964237213,1.0,1.0
245,data/latent/train/1781975740977_heuristic_00021.npz,821,300,60.06882095336914,133.0341033935547,0.44344696402549744,1.2567918300628662,-0.024976853281259537,0.11031964421272278,1.0,1.2189150311314734e-07,0.06666667014360428,1.0,1.0
246,data/latent/train/1781995808764_heuristic_00024.npz,611,300,22.12549591064453,99.77908325195312,0.33259695768356323,1.5878052711486816,-0.11551308631896973,0.24840019643306732,0.9999064207077026,3.923972613506521e-08,0.16333332657814026,1.0,1.0
247,data/latent/train/1781975767951_heuristic_00024.npz,196,300,-9.704975128173828,-29.587251663208008,-0.09862416237592697,-0.03428185358643532,-0.1205359697341919,-0.16568902134895325,0.9999997019767761,8.874138188730285e-07,0.04333333298563957,1.0,1.0
248,data/latent/train/1781995883579_heuristic_00032.npz,402,300,23.94742202758789,96.56954956054688,0.321898490190506,0.9910529255867004,-0.08250641822814941,0.1508140116930008,0.9999991655349731,1.1871258465134815e-07,0.05666666850447655,1.0,1.0
249,data/latent/train/1781996230146_random_00015.npz,944,300,-6.362852573394775,-23.83304214477539,-0.07944347709417343,0.00028991326689720154,-0.11542117595672607,0.0757397934794426,0.9999905228614807,3.259380605413753e-07,0.12333333492279053,1.0,1.0
250,data/latent/train/1781975767951_heuristic_00024.npz,80,300,37.58042526245117,105.662353515625,0.35220783948898315,1.2961103916168213,-0.06536638736724854,-0.0017942817648872733,0.9999998807907104,1.3311703739304903e-08,0.01666666753590107,1.0,1.0
251,data/latent/train/1781995911953_heuristic_00035.npz,306,300,12.456119537353516,87.33611297607422,0.29112038016319275,1.1323683261871338,-0.11652660369873047,-0.011257168836891651,0.9999988079071045,2.9007594548602356e-08,0.05999999865889549,1.0,1.0
252,data/latent/train/1781996019435_heuristic_00047.npz,701,300,27.68170738220215,98.36685180664062,0.32788950204849243,1.0220510959625244,-0.04963434115052223,0.07236608862876892,0.9999942779541016,7.808208124515659e-08,0.03333333507180214,1.0,1.0
253,data/latent/train/1781996238438_random_00016.npz,674,300,45.554473876953125,110.18746948242188,0.36729151010513306,1.195298433303833,-0.11574947834014893,0.1254827231168747,0.9999998211860657,2.0215908591580956e-07,0.009999999776482582,1.0,1.0
254,data/latent/train/1781996110973_random_00001.npz,542,300,53.313018798828125,140.8003692626953,0.46933460235595703,1.530794620513916,-0.0839986801147461,0.09338707476854324,0.9999998211860657,1.7305215749274794e-07,0.07333333045244217,1.0,1.0
255,data/latent/train/1781995855626_heuristic_00029.npz,659,300,29.542673110961914,115.50260162353516,0.38500863313674927,2.2103946208953857,-0.11705982685089111,0.17840375006198883,0.9999825954437256,2.553065669985699e-08,0.17666666209697723,1.0,1.0
