seq_id,value_start,value_actor_final,steer,gas,brake,value_dataset_like_final,delta_actor,delta_dataset_like
78,36.092891693115234,39.557884216308594,-0.5156822800636292,0.9999451041221619,1.1920928955078125e-07,35.550106048583984,3.4649925231933594,-0.54278564453125
79,34.885860443115234,48.174041748046875,0.9955548048019409,0.9999852180480957,0.0,39.87209701538086,13.28818130493164,4.986236572265625
80,38.1785888671875,48.04860305786133,-0.6045442819595337,0.999957799911499,5.960464477539063e-08,44.215450286865234,9.870014190673828,6.036861419677734
81,38.984195709228516,40.58538055419922,0.6449318528175354,0.9999919533729553,0.0,32.74837875366211,1.6011848449707031,-6.235816955566406
82,79.99774932861328,77.96231842041016,0.15962083637714386,0.9999971389770508,0.0,74.53060150146484,-2.035430908203125,-5.4671478271484375
83,69.77340698242188,77.43180084228516,-0.44829660654067993,0.9999970197677612,0.0,76.77507781982422,7.658393859863281,7.001670837402344
84,76.53414154052734,84.12421417236328,-0.8328685164451599,0.9999979138374329,0.0,73.06244659423828,7.5900726318359375,-3.4716949462890625
85,35.82082748413086,49.8251838684082,1.0,0.9996731281280518,5.960464477539063e-08,41.38054275512695,14.004356384277344,5.559715270996094
86,53.755741119384766,58.8985481262207,0.620846152305603,0.9999997615814209,0.0,52.30326461791992,5.1428070068359375,-1.4524765014648438
87,74.29362487792969,79.50221252441406,-0.3520565330982208,0.9999990463256836,0.0,78.41779327392578,5.208587646484375,4.124168395996094
88,71.06832122802734,81.06089782714844,0.8187862634658813,0.9999996423721313,0.0,62.88418197631836,9.992576599121094,-8.184139251708984
89,75.0976791381836,88.35245513916016,0.23127944767475128,0.9999991655349731,0.0,74.59132385253906,13.254776000976562,-0.5063552856445312
90,84.62206268310547,83.13529205322266,0.10007868707180023,0.9999995231628418,0.0,82.86589050292969,-1.4867706298828125,-1.7561721801757812
91,92.47332000732422,105.33153533935547,-0.9833105206489563,0.9999472498893738,2.086162567138672e-07,82.6279525756836,12.85821533203125,-9.845367431640625
92,22.803030014038086,42.094390869140625,0.6106748580932617,0.9999874234199524,0.0,33.6508674621582,19.29136085510254,10.847837448120117
93,66.40271759033203,85.51203918457031,0.5833379626274109,0.9999988079071045,0.0,82.02941131591797,19.10932159423828,15.626693725585938
94,59.56275939941406,72.8836669921875,0.1830132156610489,0.9999993443489075,0.0,40.539039611816406,13.320907592773438,-19.023719787597656
95,95.06359100341797,101.12238311767578,-0.6176694631576538,0.9999974966049194,0.0,88.88502502441406,6.0587921142578125,-6.178565979003906
96,55.77507400512695,67.47595977783203,-0.821884274482727,0.9999685287475586,5.960464477539063e-08,63.9537467956543,11.700885772705078,8.178672790527344
97,44.7552604675293,56.110172271728516,0.6599029302597046,0.9999933242797852,0.0,48.62211227416992,11.354911804199219,3.866851806640625
98,29.678775787353516,34.60452651977539,-0.7388361096382141,0.9999275207519531,1.4901161193847656e-07,37.166908264160156,4.925750732421875,7.488132476806641
99,22.373985290527344,22.66625213623047,0.9994906187057495,0.9999969601631165,0.0,27.598546981811523,0.292266845703125,5.22456169128418
100,37.499210357666016,46.86330795288086,0.6220942735671997,0.9999942183494568,0.0,45.422115325927734,9.364097595214844,7.922904968261719
101,31.775392532348633,35.374427795410156,0.9998602271080017,0.9999707937240601,0.0,29.620805740356445,3.5990352630615234,-2.1545867919921875
102,51.60599136352539,59.58412551879883,0.6164606213569641,0.9999964833259583,0.0,58.4536247253418,7.9781341552734375,6.847633361816406
103,42.1324348449707,30.320974349975586,0.9999523162841797,0.9999903440475464,0.0,18.90704917907715,-11.811460494995117,-23.225385665893555
104,21.047916412353516,23.431507110595703,-0.06299472600221634,0.9999945163726807,0.0,19.408382415771484,2.3835906982421875,-1.6395339965820312
105,48.556732177734375,59.356689453125,-0.6223411560058594,0.9992024302482605,9.626150131225586e-06,51.8378791809082,10.799957275390625,3.281147003173828
106,90.2090835571289,81.93846130371094,0.5463438034057617,0.9999891519546509,0.0,80.14531707763672,-8.270622253417969,-10.063766479492188
107,52.39265060424805,56.96539306640625,-0.8666614890098572,0.9998458623886108,7.450580596923828e-07,51.438533782958984,4.572742462158203,-0.9541168212890625
108,22.85736083984375,33.835205078125,-0.9987371563911438,0.9999991655349731,0.0,34.12448501586914,10.97784423828125,11.26712417602539
109,62.23725128173828,75.58818817138672,0.20864447951316833,0.9999998807907104,0.0,53.39832305908203,13.350936889648438,-8.83892822265625
110,44.74226760864258,56.97400665283203,-0.3022364377975464,0.9999994039535522,0.0,34.428863525390625,12.231739044189453,-10.313404083251953
111,45.98056411743164,42.82642364501953,1.0,0.9999971389770508,0.0,24.308326721191406,-3.1541404724121094,-21.672237396240234
112,51.22089767456055,55.30116653442383,0.999998927116394,0.9999988079071045,0.0,25.87108612060547,4.080268859863281,-25.349811553955078
113,47.66208267211914,60.00978469848633,0.3788537085056305,0.9999538660049438,8.940696716308594e-08,54.88114929199219,12.347702026367188,7.219066619873047
114,89.29342651367188,89.16675567626953,0.1901184618473053,0.999121367931366,1.0818243026733398e-05,55.10917663574219,-0.12667083740234375,-34.18424987792969
115,14.555947303771973,25.17559242248535,-0.1106046736240387,0.9999951124191284,0.0,24.35051727294922,10.619645118713379,9.794569969177246
116,54.78624725341797,62.975826263427734,-0.9247516393661499,0.9999971389770508,0.0,55.23373031616211,8.189579010009766,0.4474830627441406
