seq_id,source_file,source_t,reward_sum_undiscounted,reward_sum_discounted,reward_mean,reward_max,lambda_t0,lambda_mean_all_steps,reward_component_t0,value_component_t0,value_t0,terminal_value,value_mean,value_max,value_min,steer_mean,gas_mean,brake_mean,steer_abs_gt_09_frac,gas_gt_095_frac,brake_lt_005_frac
175,data/latent/train/1781995963949_heuristic_00041.npz,983,0.18631170690059662,0.15675866603851318,0.012420780025422573,0.17959856986999512,63.98036193847656,68.93323516845703,0.039513394236564636,63.940879821777344,66.10320281982422,74.4794692993164,69.10900115966797,75.0844497680664,64.8693618774414,-0.17515890300273895,0.9999579191207886,1.4702479234074417e-07,0.800000011920929,1.0,1.0
176,data/latent/train/1781975583574_heuristic_00004.npz,85,23.408798217773438,21.85342025756836,1.5605865716934204,1.9867489337921143,79.45620727539062,74.64390563964844,15.87671947479248,63.57949447631836,81.70626068115234,69.08390808105469,71.98297119140625,81.70626068115234,68.21785736083984,-0.9887897372245789,0.9997082948684692,2.8908252716064453e-06,1.0,1.0,1.0
177,data/latent/train/1781995586132_heuristic_00000.npz,653,0.6484870910644531,0.5937536954879761,0.043232474476099014,0.1898026466369629,51.8789176940918,56.264888763427734,0.4059999883174896,51.47290802001953,58.43370819091797,61.799861907958984,54.456722259521484,61.799861907958984,50.31621170043945,0.03619973734021187,0.9999935626983643,0.0,0.4000000059604645,1.0,1.0
178,data/latent/train/1781995991387_heuristic_00044.npz,714,-1.744011402130127,-1.6286780834197998,-0.11626742780208588,-0.10988330841064453,41.408103942871094,46.13132095336914,-1.1821545362472534,42.59025955200195,36.885711669921875,50.888240814208984,45.234825134277344,50.888240814208984,36.885711669921875,0.18925441801548004,0.9992755651473999,1.9522507500369102e-05,0.7333333492279053,1.0,1.0
179,data/latent/train/1781975574208_heuristic_00003.npz,629,-0.9156866073608398,-0.8895718455314636,-0.061045773327350616,0.04702376946806908,58.97761917114258,66.35816192626953,-0.7658106088638306,59.74342727661133,51.48430252075195,72.95404815673828,62.55554962158203,72.95404815673828,50.2657585144043,-0.9999998807907104,0.999862015247345,8.183717909560073e-06,1.0,1.0,1.0
180,data/latent/train/1781995836527_heuristic_00027.npz,297,-1.254365086555481,-1.159937858581543,-0.08362434059381485,-0.04275179281830788,37.82489776611328,40.520687103271484,-0.7979856729507446,38.622894287109375,40.28815841674805,44.34950637817383,42.016361236572266,44.34950637817383,40.28815841674805,0.9999614953994751,0.9998210668563843,4.7683716530855236e-08,1.0,1.0,1.0
181,data/latent/train/1781995845712_heuristic_00028.npz,701,-1.3560341596603394,-1.2488733530044556,-0.0904022753238678,-0.006043437868356705,38.27182388305664,41.835628509521484,-0.8390029072761536,39.110816955566406,34.6297492980957,46.071537017822266,41.75868606567383,46.071537017822266,34.6297492980957,0.6557113528251648,0.9999112486839294,1.8080075392390427e-07,0.3333333432674408,1.0,1.0
182,data/latent/train/1781995799509_heuristic_00023.npz,646,0.6951444149017334,0.6076763272285461,0.046342961490154266,0.22938203811645508,60.3665771484375,64.03169250488281,0.28091010451316833,60.08566665649414,63.06610107421875,68.10138702392578,66.03578186035156,68.10138702392578,62.11945343017578,-0.22384615242481232,0.9999896287918091,0.0,0.6000000238418579,1.0,1.0
183,data/latent/train/1781995725381_heuristic_00015.npz,282,1.9471068382263184,1.8863458633422852,0.12980712950229645,0.5340917110443115,53.0841178894043,55.68313217163086,1.6391890048980713,51.44491958618164,60.96931838989258,60.7536506652832,54.993526458740234,60.96931838989258,51.369110107421875,0.9999991655349731,0.9962332844734192,7.3790552050923e-06,1.0,1.0,1.0
184,data/latent/train/1781975703598_heuristic_00017.npz,158,-1.7839699983596802,-1.6640998125076294,-0.11893133074045181,-0.11732673645019531,18.269046783447266,19.42125701904297,-1.2012046575546265,19.470245361328125,17.45669174194336,20.82880210876465,22.189517974853516,25.989479064941406,15.575864791870117,0.999975323677063,0.9961984753608704,1.432498265785398e-06,1.0,0.9333333373069763,1.0
185,data/latent/train/1781975611090_heuristic_00007.npz,856,-1.4955967664718628,-1.4023603200912476,-0.09970644861459732,-0.07288849353790283,47.05243682861328,50.60435104370117,-1.0400882959365845,48.09252166748047,49.560970306396484,55.24098587036133,52.287776947021484,55.24098587036133,48.533111572265625,-0.062021806836128235,0.9984752535820007,0.0001396199077134952,0.6666666865348816,1.0,1.0
186,data/latent/train/1781995902344_heuristic_00034.npz,686,-1.519390344619751,-1.4152153730392456,-0.1012926921248436,-0.08655369281768799,25.915937423706055,27.49603271484375,-1.0133936405181885,26.929330825805664,34.326385498046875,30.64305877685547,29.43548011779785,34.326385498046875,26.728286743164062,0.1657874435186386,0.9996366500854492,3.3775965135873776e-08,0.5333333611488342,1.0,1.0
187,data/latent/train/1781975795046_heuristic_00027.npz,776,11.068582534790039,10.089286804199219,0.7379055023193359,1.2248835563659668,65.61536407470703,66.29082489013672,6.40879487991333,59.20656967163086,79.30587005615234,63.826229095458984,67.8084716796875,79.30587005615234,63.826229095458984,-0.32159659266471863,0.9998148679733276,2.276897475894657e-06,0.9333333373069763,1.0,1.0
188,data/latent/train/1781975620542_heuristic_00008.npz,669,11.300921440124512,10.527711868286133,0.7533947825431824,0.8181722164154053,83.16136169433594,83.65812683105469,7.553207874298096,75.60814666748047,87.29647064208984,84.29080963134766,84.11979675292969,87.29647064208984,82.81700897216797,0.34446439146995544,0.9999863505363464,2.1855036891338386e-08,0.4000000059604645,1.0,1.0
189,data/latent/train/1781975713363_heuristic_00018.npz,536,-1.7844542264938354,-1.665057897567749,-0.11896361410617828,-0.11838960647583008,7.632448196411133,8.715142250061035,-1.203909158706665,8.836358070373535,8.014603614807129,9.513937950134277,10.34078598022461,13.702860832214355,6.73543119430542,0.9999125599861145,0.9997669458389282,2.1855036891338386e-08,1.0,1.0,1.0
190,data/latent/train/1781995808764_heuristic_00024.npz,631,-1.1662054061889648,-1.1067252159118652,-0.07774702459573746,0.021860595792531967,53.59013748168945,58.38414764404297,-0.8628987073898315,54.45303726196289,63.35807800292969,64.20134735107422,58.624290466308594,64.20134735107422,54.7811393737793,1.0,0.999979555606842,0.0,1.0,1.0,1.0
191,data/latent/train/1781995678845_heuristic_00010.npz,734,0.5504742860794067,0.5140951871871948,0.03669828549027443,0.2172321081161499,64.47514343261719,68.67024993896484,0.363544225692749,64.11161041259766,64.51593780517578,73.7509765625,69.70625305175781,73.7509765625,64.51593780517578,0.30769985914230347,0.9999688267707825,9.934107758624577e-09,0.2666666805744171,1.0,1.0
192,data/latent/train/1781995918104_heuristic_00036.npz,465,-1.5901751518249512,-1.4915043115615845,-0.10601167380809784,-0.07977569103240967,45.337364196777344,50.24523162841797,-1.1052947044372559,46.44266128540039,44.77695083618164,56.085121154785156,48.664451599121094,56.085121154785156,44.0808219909668,-1.0,0.999862551689148,9.256601515517104e-06,1.0,1.0,1.0
193,data/latent/train/1781975574208_heuristic_00003.npz,606,-1.4269295930862427,-1.3453700542449951,-0.09512864053249359,-0.05021262541413307,45.62140655517578,49.807315826416016,-1.0218992233276367,46.643314361572266,45.68160629272461,54.43790817260742,50.314762115478516,54.43790817260742,44.53213119506836,-0.3333643078804016,0.9998337626457214,3.993511086264334e-07,0.9333333373069763,1.0,1.0
194,data/latent/train/1781995651476_heuristic_00007.npz,10,5.956223487854004,5.762036323547363,0.39708155393600464,1.1610777378082275,53.83268356323242,52.14591979980469,4.931386947631836,48.90128707885742,58.14754104614258,53.93880844116211,54.75062561035156,59.15713119506836,52.91484069824219,0.3921867609024048,0.9994884133338928,4.575252387439832e-05,0.800000011920929,1.0,1.0
195,data/latent/train/1781995743605_heuristic_00017.npz,95,6.214526176452637,5.92807149887085,0.4143017530441284,0.6803741455078125,52.22624969482422,49.63503646850586,4.7476348876953125,47.47861862182617,59.346435546875,49.64667892456055,54.85920333862305,59.346435546875,49.64667892456055,-0.18518058955669403,0.9981605410575867,1.697540210443549e-05,0.6666666865348816,1.0,1.0
196,data/latent/train/1781995715968_heuristic_00014.npz,964,4.453691482543945,4.029033660888672,0.2969127595424652,0.5711050033569336,73.71324157714844,79.23759460449219,2.437511444091797,71.27572631835938,76.78243255615234,83.67203521728516,76.64186096191406,83.67203521728516,71.45198822021484,-0.5336504578590393,0.9999160766601562,7.470449077118246e-07,0.800000011920929,1.0,1.0
197,data/latent/train/1781995836527_heuristic_00027.npz,651,0.7356398105621338,0.5692949295043945,0.049042653292417526,0.5792132616043091,58.10751724243164,62.90509033203125,0.015643000602722168,58.09186935424805,53.9861946105957,66.72825622558594,63.09551239013672,66.78692626953125,53.9861946105957,0.5656006336212158,0.9980608224868774,5.185603981772147e-07,0.3333333432674408,1.0,1.0
198,data/latent/train/1781975601594_heuristic_00006.npz,268,1.2880418300628662,1.122480869293213,0.0858694538474083,0.3133218288421631,50.34053039550781,52.54330062866211,0.5272599458694458,49.81327438354492,57.2631721496582,54.7549934387207,55.92118835449219,57.62495803833008,54.7549934387207,0.02699235826730728,0.9999975562095642,0.0,0.13333334028720856,1.0,1.0
199,data/latent/train/1781995892840_heuristic_00033.npz,638,7.971252918243408,7.27874231338501,0.5314168334007263,0.8003089427947998,82.42112731933594,85.1517105102539,4.650121212005615,77.77103424072266,84.98865509033203,85.8308334350586,87.1550521850586,90.8526382446289,83.35982513427734,0.3488909900188446,0.9998047947883606,6.159146437312302e-08,0.6000000238418579,1.0,1.0
200,data/latent/train/1781975684660_heuristic_00015.npz,127,-1.2732757329940796,-1.1998575925827026,-0.08488504588603973,-0.03999197855591774,58.103057861328125,63.194969177246094,-0.9127343893051147,59.015785217285156,56.381839752197266,69.0006332397461,63.404685974121094,69.0006332397461,56.381839752197266,-0.18176279962062836,0.9998994469642639,2.9007594548602356e-07,0.46666666865348816,1.0,1.0
201,data/latent/train/1781995595407_heuristic_00001.npz,279,-1.4149113893508911,-1.3195537328720093,-0.0943274274468422,-0.0692596435546875,37.59333038330078,40.499637603759766,-0.9484941363334656,38.541831970214844,31.610197067260742,44.08119583129883,41.69660949707031,45.74399185180664,31.610197067260742,0.38673585653305054,0.999985933303833,9.934107758624577e-09,0.800000011920929,1.0,1.0
202,data/latent/train/1781995669694_heuristic_00009.npz,763,3.8911819458007812,3.5444040298461914,0.25941213965415955,0.44136738777160645,60.5519905090332,64.16726684570312,2.2270002365112305,58.32498550415039,75.23591613769531,67.54276275634766,63.79728698730469,75.23591613769531,60.525047302246094,-0.6663268804550171,0.9932487607002258,6.311933248071e-05,0.8666666746139526,1.0,1.0
203,data/latent/train/1781975611090_heuristic_00007.npz,229,-1.5821260213851929,-1.4796768426895142,-0.10547506809234619,-0.09394490718841553,42.18953323364258,45.92268753051758,-1.0819931030273438,43.27153396606445,44.191036224365234,50.646183013916016,46.467315673828125,50.646183013916016,43.72262191772461,0.2319536805152893,0.9998809099197388,7.2220959737023804e-06,0.4000000059604645,1.0,1.0
204,data/latent/train/1781995624027_heuristic_00004.npz,557,-1.3308171033859253,-1.254548192024231,-0.0887211412191391,-0.04507899656891823,54.68321228027344,60.50491714477539,-0.954428493976593,55.63763427734375,50.60642623901367,66.53166961669922,58.95578384399414,66.53166961669922,50.3648796081543,-0.14313308894634247,0.9998767375946045,7.152557657263969e-08,0.7333333492279053,1.0,1.0
205,data/latent/train/1781995669694_heuristic_00009.npz,98,13.603537559509277,12.614482879638672,0.9069024920463562,1.1244816780090332,92.93568420410156,94.89811706542969,8.833382606506348,84.10230255126953,81.82605743408203,95.09331512451172,92.31587219238281,95.15482330322266,81.82605743408203,-0.24819110333919525,0.9994109869003296,1.7867485439637676e-05,0.9333333373069763,1.0,1.0
206,data/latent/train/1781996019435_heuristic_00047.npz,348,3.7330660820007324,3.5456771850585938,0.2488710731267929,0.41743600368499756,56.461509704589844,57.089866638183594,2.792725086212158,53.66878128051758,59.54074478149414,59.449554443359375,59.79374313354492,60.74068832397461,59.449554443359375,-0.9631012082099915,0.9808850884437561,0.0001291314692934975,0.9333333373069763,0.8666666746139526,1.0
207,data/latent/train/1781995790154_heuristic_00022.npz,62,16.007287979125977,14.992868423461914,1.067152500152588,1.2590231895446777,95.75416564941406,92.1061019897461,11.041781425476074,84.7123794555664,105.67132568359375,90.32413482666016,96.63520812988281,105.78719329833984,88.59456634521484,-0.08508575707674026,0.9999306797981262,5.563100202721216e-08,0.6000000238418579,1.0,1.0
208,data/latent/train/1781995642283_heuristic_00006.npz,680,-1.5376427173614502,-1.4322354793548584,-0.1025095134973526,-0.09399473667144775,31.41269874572754,34.54889678955078,-1.025994062423706,32.43867492675781,30.541065216064453,38.5135383605957,34.35096740722656,38.5135383605957,30.541065216064453,0.19865067303180695,0.9999645948410034,3.973643192267673e-09,0.0,1.0,1.0
209,data/latent/train/1781975556701_heuristic_00001.npz,550,7.596408843994141,6.94868803024292,0.5064272284507751,0.7343963384628296,78.03148651123047,82.08820343017578,4.490983963012695,73.54051971435547,79.39774322509766,83.89503479003906,80.91267395019531,84.01042938232422,74.60436248779297,0.5358871221542358,0.9997920989990234,1.1324882365215672e-07,0.5333333611488342,1.0,1.0
210,data/latent/train/1781995715968_heuristic_00014.npz,102,13.967504501342773,12.969138145446777,0.93116694688797,1.0590381622314453,86.09650421142578,86.54430389404297,9.122537612915039,76.97398376464844,82.5737533569336,85.76131439208984,85.44943237304688,86.39221954345703,82.5737533569336,0.07244344055652618,0.9994902014732361,6.94016634952277e-05,0.9333333373069763,1.0,1.0
211,data/latent/train/1781975722846_heuristic_00019.npz,982,8.320714950561523,7.694425582885742,0.5547143220901489,0.6820476055145264,85.03479766845703,88.444580078125,5.297528266906738,79.73725128173828,81.82779693603516,90.63356018066406,87.62739562988281,91.4232406616211,81.82779693603516,0.9999856352806091,0.9999895691871643,0.0,1.0,1.0,1.0
212,data/latent/train/1781975547656_heuristic_00000.npz,314,-0.5729516744613647,-0.570963442325592,-0.038196779787540436,0.06044184789061546,57.29450607299805,62.501644134521484,-0.5431276559829712,57.8376350402832,57.4988899230957,68.0627212524414,61.96257400512695,68.0627212524414,56.99526596069336,-0.20207281410694122,0.9998936057090759,2.582867963951685e-08,0.20000000298023224,1.0,1.0
213,data/latent/train/1781995982334_heuristic_00043.npz,402,-1.6654716730117798,-1.5567525625228882,-0.1110314428806305,-0.10183286666870117,50.97612762451172,55.47366714477539,-1.1352546215057373,52.111385345458984,50.29903030395508,60.62728500366211,56.298744201660156,60.62728500366211,50.29903030395508,0.2346569448709488,0.9999483227729797,9.934107758624577e-09,0.0,1.0,1.0
214,data/latent/train/1781995734609_heuristic_00016.npz,828,13.36573314666748,12.458016395568848,0.8910488486289978,0.9409546852111816,94.04389190673828,94.21260833740234,8.95471477508545,85.08919525146484,92.61115264892578,94.4761734008789,94.56658172607422,97.2154312133789,92.61115264892578,0.050098977982997894,0.9999992847442627,0.0,0.2666666805744171,1.0,1.0
215,data/latent/train/1781975657159_heuristic_00012.npz,554,-1.419988989830017,-1.329087257385254,-0.09466592967510223,-0.07135212421417236,54.22806167602539,58.17640686035156,-0.9745110273361206,55.20257568359375,57.44053649902344,63.346336364746094,60.1136474609375,63.346336364746094,57.44053649902344,0.26431068778038025,0.9999963641166687,0.0,0.20000000298023224,1.0,1.0
216,data/latent/train/1781995963949_heuristic_00041.npz,774,-1.5394781827926636,-1.4425764083862305,-0.10263188183307648,-0.0905606746673584,49.85076904296875,53.362178802490234,-1.065507411956787,50.91627883911133,46.56646728515625,58.033836364746094,55.27032470703125,58.05320358276367,46.56646728515625,-0.1632448136806488,0.9997214078903198,4.980166704626754e-05,0.9333333373069763,1.0,1.0
217,data/latent/train/1781995605201_heuristic_00002.npz,981,5.480703353881836,5.045564651489258,0.3653802275657654,0.5136469602584839,68.4373550415039,73.09678649902344,3.3944926261901855,65.04285430908203,62.82670211791992,76.68395233154297,69.5860824584961,76.68395233154297,62.82670211791992,0.9980295300483704,0.9999973773956299,0.0,1.0,1.0,1.0
218,data/latent/train/1781975629865_heuristic_00009.npz,560,-1.794295310974121,-1.6736260652542114,-0.1196196898818016,-0.11846232414245605,-11.366081237792969,-15.771419525146484,-1.207779049873352,-10.158302307128906,6.860254764556885,-17.446800231933594,-7.857570171356201,9.0918607711792,-17.446800231933594,0.9999805092811584,0.9998025894165039,3.1789145538141383e-08,1.0,1.0,1.0
219,data/latent/train/1781995762779_heuristic_00019.npz,185,13.998772621154785,12.91543197631836,0.9332515001296997,1.1811368465423584,97.08219146728516,97.21235656738281,8.753702163696289,88.32850646972656,98.10321044921875,94.94645690917969,100.54039764404297,105.5995101928711,94.94645690917969,0.11380843818187714,0.9999788999557495,1.9868215961338365e-09,0.3333333432674408,1.0,1.0
220,data/latent/train/1781975731978_heuristic_00020.npz,997,2.7147083282470703,2.427251100540161,0.18098054826259613,0.5953590869903564,71.94599914550781,75.706787109375,1.3832676410675049,70.562744140625,63.52870178222656,78.84463500976562,77.664306640625,81.28970336914062,63.52870178222656,-0.21216082572937012,0.9997987747192383,2.9166540116420947e-06,0.9333333373069763,1.0,1.0
221,data/latent/train/1781975638980_heuristic_00010.npz,611,16.648387908935547,15.50352954864502,1.10989248752594,1.268235445022583,95.29619598388672,94.6118392944336,11.107647895812988,84.18856811523438,94.99756622314453,93.33818817138672,93.85930633544922,95.53719329833984,93.0448226928711,0.2736612856388092,0.9999852776527405,1.9868215961338365e-09,0.06666667014360428,1.0,1.0
222,data/latent/train/1781996010272_heuristic_00046.npz,45,13.661218643188477,12.646927833557129,0.9107478857040405,1.1341373920440674,90.2102279663086,91.36988067626953,8.772112846374512,81.4381103515625,86.48407745361328,91.2353744506836,89.90306091308594,92.34953308105469,86.48407745361328,0.23247696459293365,0.9999974966049194,0.0,0.46666666865348816,1.0,1.0
223,data/latent/train/1781975574208_heuristic_00003.npz,501,-1.6763989925384521,-1.56709885597229,-0.11175993084907532,-0.10209441184997559,42.164798736572266,44.59619903564453,-1.1429861783981323,43.30778121948242,44.09945297241211,48.10505294799805,48.073997497558594,49.608802795410156,44.09945297241211,0.733047366142273,0.9993675351142883,6.329814641503617e-05,0.2666666805744171,1.0,1.0
224,data/latent/train/1781995595407_heuristic_00001.npz,473,10.963361740112305,10.197142601013184,0.7308908104896545,0.958552896976471,65.84314727783203,64.5798568725586,7.2283711433410645,58.61479187011719,68.72643280029297,62.99011993408203,66.61541748046875,69.36531066894531,62.99011993408203,-0.2546147406101227,0.9999486804008484,1.1920929132713809e-08,0.46666666865348816,1.0,1.0
225,data/latent/train/1781995660611_heuristic_00008.npz,535,-1.793616771697998,-1.6731311082839966,-0.11957444995641708,-0.11896336078643799,8.633050918579102,7.763059139251709,-1.2079613208770752,9.841010093688965,12.789318084716797,8.285614967346191,12.224724769592285,17.15489959716797,7.674811363220215,0.5184102654457092,0.999926745891571,1.9868215961338365e-09,0.46666666865348816,1.0,1.0
226,data/latent/train/1781975795046_heuristic_00027.npz,470,-1.7492632865905762,-1.6320576667785645,-0.11661755293607712,-0.11532771587371826,48.45240020751953,52.96293258666992,-1.1793057918548584,49.63170623779297,46.709285736083984,58.13594055175781,53.31241226196289,58.13594055175781,46.709285736083984,0.887076199054718,0.9978296160697937,8.042653462325688e-06,0.800000011920929,1.0,1.0
227,data/latent/train/1781995911953_heuristic_00035.npz,858,-0.7977702617645264,-0.7495667934417725,-0.05318468436598778,-0.045542482286691666,37.74704360961914,38.77947235107422,-0.5623246431350708,38.309364318847656,48.40870666503906,41.14662170410156,43.69617462158203,48.40870666503906,41.14662170410156,0.9544583559036255,0.9999485611915588,9.934107758624577e-09,0.800000011920929,1.0,1.0
228,data/latent/train/1781995633130_heuristic_00005.npz,265,-1.7540448904037476,-1.6376092433929443,-0.1169363260269165,-0.11027538776397705,39.42536163330078,43.00068283081055,-1.1869535446166992,40.6123161315918,39.83639144897461,47.033050537109375,44.127559661865234,47.24057388305664,39.83639144897461,0.9999752044677734,0.9993325471878052,3.735224538559123e-07,1.0,1.0,1.0
229,data/latent/train/1781996028648_heuristic_00048.npz,533,5.504526138305664,5.27330207824707,0.36696842312812805,0.7266974449157715,71.82263946533203,73.32316589355469,4.320733070373535,67.50191497802734,70.7008285522461,77.27739715576172,73.61851501464844,77.27739715576172,70.7008285522461,0.6345558762550354,0.999792754650116,1.978874252017704e-06,0.46666666865348816,1.0,1.0
230,data/latent/train/1781996037878_heuristic_00049.npz,814,-1.6445612907409668,-1.5311681032180786,-0.10963741689920425,-0.10257875919342041,36.31608200073242,40.03495407104492,-1.0948092937469482,37.4109001159668,35.98891830444336,44.12322235107422,40.169960021972656,44.12322235107422,35.42495346069336,-0.05284671112895012,0.9999875426292419,3.774960788405224e-08,0.4000000059604645,1.0,1.0
231,data/latent/train/1781975583574_heuristic_00004.npz,154,-1.7327250242233276,-1.6154975891113281,-0.11551500111818314,-0.11093413829803467,37.90446472167969,41.82613754272461,-1.1634114980697632,39.0678825378418,41.721736907958984,46.23757553100586,42.0334587097168,46.23757553100586,37.046905517578125,0.6162959337234497,0.9992183446884155,1.0132789611816406e-06,0.6000000238418579,1.0,1.0
232,data/latent/train/1781995973433_heuristic_00042.npz,162,4.127779006958008,3.978895902633667,0.2751852571964264,0.6229579448699951,54.835174560546875,57.161312103271484,3.329045057296753,51.506126403808594,54.11573028564453,61.64449691772461,54.49906539916992,61.64449691772461,50.01713943481445,0.21611453592777252,0.9998321533203125,1.7384687680532807e-06,0.3333333432674408,1.0,1.0
233,data/latent/train/1781975750371_heuristic_00022.npz,108,2.9970502853393555,2.852881908416748,0.19980335235595703,0.3842921257019043,65.86165618896484,68.2425308227539,2.2708587646484375,63.5908088684082,69.9072036743164,72.42951965332031,69.68782043457031,72.42951965332031,68.1531982421875,0.6353184580802917,0.9998934864997864,2.364317595038301e-07,0.4000000059604645,1.0,1.0
234,data/latent/train/1781995743605_heuristic_00017.npz,131,0.7017563581466675,0.5817724466323853,0.04678375646471977,0.3363351821899414,63.77605438232422,67.63350677490234,0.16554485261440277,63.61052322387695,67.09619903564453,71.58126068115234,70.25456237792969,73.40938568115234,67.09619903564453,0.38049212098121643,0.9998661279678345,1.1920928955078125e-07,0.6000000238418579,1.0,1.0
235,data/latent/train/1781975675666_heuristic_00014.npz,392,0.01849663257598877,-0.03756120800971985,0.0012331088073551655,0.2558962106704712,68.49271392822266,74.48963928222656,-0.22030897438526154,68.71302795410156,68.66045379638672,80.7256851196289,73.68321990966797,80.8359146118164,67.6721420288086,-0.2883729636669159,0.9999657869338989,1.1126200405442432e-07,0.3333333432674408,1.0,1.0
236,data/latent/train/1781975785803_heuristic_00026.npz,546,-1.5643848180770874,-1.4567862749099731,-0.10429231822490692,-0.08462190628051758,39.157230377197266,42.65396499633789,-1.043823480606079,40.20105743408203,47.43039321899414,47.04924011230469,43.634368896484375,47.43039321899414,38.691654205322266,-0.1559739112854004,0.9990723729133606,1.3589858554041712e-06,0.7333333492279053,1.0,1.0
237,data/latent/train/1781995772209_heuristic_00020.npz,782,-1.781587839126587,-1.6625150442123413,-0.11877252161502838,-0.1176304817199707,7.953843116760254,9.335288047790527,-1.2024585008621216,9.156302452087402,8.935504913330078,11.537861824035645,9.071807861328125,11.537861824035645,7.321769714355469,0.9999983906745911,0.9999886155128479,1.9868215961338365e-09,1.0,1.0,1.0
238,data/latent/train/1781975694262_heuristic_00016.npz,751,-1.5512996912002563,-1.4472565650939941,-0.10341998189687729,-0.08957719802856445,35.397579193115234,40.15276336669922,-1.0480906963348389,36.4456787109375,35.015499114990234,45.17954635620117,37.77900314331055,46.01821517944336,32.90141677856445,0.3586452901363373,0.9997965693473816,1.607338617759524e-06,0.7333333492279053,1.0,1.0
239,data/latent/train/1781995911953_heuristic_00035.npz,853,2.8374009132385254,2.5492048263549805,0.1891600638628006,0.48328447341918945,72.875732421875,79.6697769165039,1.495078682899475,71.38064575195312,70.21981048583984,85.25603485107422,75.88392639160156,85.25603485107422,67.91851806640625,0.9995647668838501,0.9998417496681213,4.15245693830002e-07,1.0,1.0,1.0
240,data/latent/train/1781995963949_heuristic_00041.npz,355,-0.8602173328399658,-0.815837562084198,-0.057347822934389114,0.07820487022399902,59.37643051147461,63.985450744628906,-0.6409198045730591,60.01734161376953,59.280433654785156,69.5104751586914,64.8617935180664,69.5104751586914,59.280433654785156,-0.08332767337560654,0.9999398589134216,3.973643192267673e-09,0.800000011920929,1.0,1.0
241,data/latent/train/1781996028648_heuristic_00048.npz,294,-1.468461036682129,-1.3732390403747559,-0.09789740294218063,-0.09122240543365479,41.61338806152344,45.45341873168945,-1.0041024684906006,42.61747741699219,39.287689208984375,49.75455093383789,45.863136291503906,49.75455093383789,39.287689208984375,0.9484074711799622,0.9999991059303284,0.0,0.800000011920929,1.0,1.0
242,data/latent/train/1781995688182_heuristic_00011.npz,27,8.180903434753418,7.618932723999023,0.5453935861587524,0.6553120613098145,83.28744506835938,86.04220581054688,5.462416172027588,77.82502746582031,78.2799301147461,88.23099517822266,85.65301513671875,90.5086441040039,78.2799301147461,-0.027667252346873283,0.9999964237213135,0.0,0.06666667014360428,1.0,1.0
243,data/latent/train/1781996019435_heuristic_00047.npz,779,-1.3429803848266602,-1.2510710954666138,-0.0895320251584053,-0.07232439517974854,45.07490921020508,50.029911041259766,-0.8982685804367065,45.973175048828125,47.44405746459961,55.18807601928711,49.029964447021484,55.18807601928711,39.924407958984375,-0.9999114871025085,0.9900767207145691,0.00026345252990722656,1.0,0.8666666746139526,1.0
244,data/latent/train/1781995605201_heuristic_00002.npz,175,-1.7146133184432983,-1.600894808769226,-0.11430755257606506,-0.10799741744995117,44.41924285888672,49.3116569519043,-1.1607654094696045,45.58000183105469,46.18191146850586,55.04827117919922,47.99833679199219,55.04827117919922,44.35532760620117,0.9935590028762817,0.9999713897705078,1.7881394143159923e-08,1.0,1.0,1.0
245,data/latent/train/1781996000904_heuristic_00045.npz,562,-1.5456517934799194,-1.4458423852920532,-0.10304345190525055,-0.08921992778778076,52.99611282348633,58.95499038696289,-1.059211254119873,54.055320739746094,49.39002227783203,64.921630859375,57.312904357910156,64.921630859375,48.36415100097656,0.13311606645584106,0.9998926520347595,2.582867963951685e-08,0.7333333492279053,1.0,1.0
246,data/latent/train/1781995954713_heuristic_00040.npz,356,-1.7213703393936157,-1.6065385341644287,-0.11475802212953568,-0.10950005054473877,35.5684700012207,39.27631378173828,-1.1623315811157227,36.73081588745117,32.29584884643555,43.85805130004883,38.60831832885742,43.85805130004883,32.29584884643555,0.8583206534385681,0.9999616742134094,0.0,0.800000011920929,1.0,1.0
247,data/latent/train/1781975785803_heuristic_00026.npz,328,-1.5240198373794556,-1.4180389642715454,-0.10160132497549057,-0.07922124862670898,46.940704345703125,50.725685119628906,-1.009539246559143,47.95024108886719,47.27204132080078,55.412296295166016,51.981224060058594,55.412296295166016,47.27204132080078,0.652829110622406,0.9998024106025696,9.536743306171047e-08,0.46666666865348816,1.0,1.0
248,data/latent/train/1781995927298_heuristic_00037.npz,325,-1.6284481287002563,-1.521127462387085,-0.10856320708990097,-0.09966588020324707,40.098751068115234,42.86738586425781,-1.1053398847579956,41.204097747802734,44.03848648071289,46.7668571472168,45.19715118408203,46.7668571472168,44.03848648071289,0.8091895580291748,0.9999863505363464,5.9604645663569045e-09,0.2666666805744171,1.0,1.0
249,data/latent/train/1781975565096_heuristic_00002.npz,889,-1.5308606624603271,-1.4307360649108887,-0.10205737501382828,-0.08935534954071045,47.571773529052734,51.262935638427734,-1.0419920682907104,48.613773345947266,45.435977935791016,55.33884048461914,53.31715774536133,56.849090576171875,45.435977935791016,0.8699781894683838,0.9996480345726013,3.079573218656151e-07,0.7333333492279053,1.0,1.0
