steer,gas,brake
1.0,0.9615438,7.5101852e-06
-1.0,0.99995196,3.9339066e-06
0.99002177,0.99998987,0.0
-0.3905402,0.99999714,0.0
-0.99997145,0.9999999,0.0
-0.99053746,0.99999833,0.0
-1.0,0.99999964,0.0
-0.9998292,0.999999,0.0
-1.0,0.9999969,1.4901161e-07
-0.99999994,0.9999993,0.0
0.41190878,0.99998057,0.0
0.98812175,0.995944,6.580353e-05
-1.0,0.99999964,0.0
-0.96584433,0.9999939,0.0
0.99970233,0.9999976,0.0
-0.9997319,0.99999845,0.0
-0.9999998,0.99999994,0.0
-0.9580993,0.9999988,0.0
-0.9847563,0.9999996,0.0
-1.0,0.99998164,2.0861626e-07
1.0,0.9997332,1.1920929e-07
0.99999994,0.99996895,0.0
1.0,0.9968381,8.940697e-08
1.0,0.99888074,2.0861626e-07
0.9586514,0.9999971,0.0
-1.0,0.9999965,5.9604645e-08
-0.99952286,0.9999538,1.7881393e-07
-1.0,0.9999996,0.0
-1.0,0.99996936,3.8444996e-06
-0.99999976,0.99999976,0.0
-0.99987286,0.99999994,0.0
1.0,0.99727714,2.9802322e-08
-0.3873081,0.9999887,0.0
-1.0,0.99999845,0.0
-0.9971432,0.99999803,0.0
-1.0,1.0,0.0
-1.0,0.9999807,3.2782555e-07
1.0,0.99938333,2.9802322e-08
0.99974436,0.9999985,0.0
-1.0,0.99999976,0.0
-1.0,0.9999999,0.0
1.0,0.99366874,1.847744e-06
-1.0,0.99999994,0.0
1.0,0.9997257,0.0
-1.0,0.99999905,0.0
1.0,0.9996002,5.9604645e-08
0.99997395,0.9982287,7.659197e-06
-0.9999999,0.99999964,0.0
-1.0,0.99997425,4.61936e-06
-0.98456764,0.9999999,0.0
-1.0,1.0,0.0
-1.0,0.9999988,2.9802322e-08
-1.0,0.9999999,0.0
1.0,0.9988518,1.1026859e-06
-0.7512794,0.99999917,0.0
-1.0,0.999974,7.4505806e-07
-1.0,0.9999999,0.0
1.0,0.99957407,8.940697e-08
-0.9999998,0.99999934,0.0
-1.0,0.9999975,0.0
-1.0,0.9999999,0.0
1.0,0.99387085,1.1444092e-05
1.0,0.9997045,2.9802322e-08
-0.97331595,0.99999595,0.0
-0.9999999,0.9999995,0.0
-0.99999994,0.99999964,0.0
-1.0,0.9999995,0.0
-1.0,0.9999294,2.9355288e-05
1.0,0.9964458,1.3411045e-06
-1.0,0.99999994,0.0
-0.9876565,0.99992645,2.9802322e-07
-0.8102868,0.99995804,5.9604645e-08
-0.9994009,0.99999964,0.0
0.9611253,0.999653,1.3709068e-06
-1.0,1.0,0.0
-0.9998572,0.9991894,3.1888485e-05
-1.0,1.0,0.0
0.99886847,0.9999427,2.9802322e-08
0.38273802,0.9985224,2.3156404e-05
0.9999992,0.9998392,5.9604645e-08
-0.6968971,0.99992955,1.7881393e-07
1.0,0.9958837,3.0696392e-06
0.9970327,0.99999857,0.0
-0.99999994,0.99999994,0.0
1.0,0.9997197,2.9802322e-08
1.0,0.9999143,0.0
-1.0,1.0,0.0
-0.99999994,0.9999559,6.854534e-07
-1.0,0.9999988,0.0
-0.99996567,0.99956,1.1444092e-05
-0.99999994,0.9999998,0.0
0.9999943,0.99995923,0.0
-0.99999624,0.9999938,0.0
-0.7960725,0.99992925,2.0861626e-07
-1.0,0.99999213,4.172325e-07
-1.0,0.99999976,0.0
0.9964664,0.9999193,5.9604645e-08
0.76551694,0.9999968,0.0
1.0,0.999823,0.0
-0.9999986,0.9999999,0.0
0.9998766,0.99999225,0.0
-1.0,0.99999964,0.0
-0.99124104,0.99999934,0.0
0.9254517,0.9999804,0.0
0.9999446,0.99999547,0.0
-0.9929301,0.99939656,1.1950731e-05
-1.0,0.9999983,1.1920929e-07
-0.9999998,0.9999791,2.0861626e-07
-1.0,0.99999994,0.0
0.9999997,0.99975574,1.1920929e-07
-1.0,0.9999993,0.0
-1.0,0.99999714,2.9802322e-08
-0.9999993,0.9999993,0.0
-1.0,0.99949086,5.045533e-05
-0.9421796,0.99999976,0.0
1.0,0.9077301,1.2695789e-05
0.99987036,0.99999666,0.0
-0.9999921,0.99999964,0.0
-0.810417,0.9999125,2.0861626e-07
0.8145517,0.99999917,0.0
-1.0,0.99999994,0.0
-0.34690154,0.999997,0.0
-1.0,0.99996686,7.1823597e-06
0.9976201,0.9999769,0.0
-0.99977773,0.99999976,0.0
-0.3266293,0.99999976,0.0
1.0,0.99920493,4.7683716e-07
0.9995652,0.9997454,3.2782555e-07
1.0,0.969982,6.943941e-06
1.0,0.9985641,5.9604645e-08
-1.0,0.9999999,0.0
1.0,0.9999776,0.0
-1.0,0.9999979,2.9802322e-08
-0.28032455,0.9999851,0.0
-0.92310536,0.9999999,0.0
-0.46456936,0.9999714,2.9802322e-08
-1.0,0.99999964,0.0
0.8507992,0.99958146,1.8179417e-06
-0.7860763,0.9999969,0.0
-1.0,0.9999995,0.0
1.0,0.9972623,5.9604645e-08
-1.0,0.9999997,0.0
-1.0,0.9999999,0.0
-1.0,0.9999986,2.9802322e-08
-0.9795646,0.999932,2.0861626e-07
1.0,0.99779546,8.940697e-07
-0.99999964,0.99991786,1.6987324e-06
0.45347062,0.99999535,0.0
1.0,0.99903643,1.4901161e-07
-0.99961394,0.99999994,0.0
-1.0,0.9999988,3.2782555e-07
0.9999956,0.99847615,4.142523e-06
-1.0,0.99999243,1.7881393e-07
-1.0,0.9999999,0.0
1.0,0.9967221,4.7683716e-07
-1.0,0.9999999,0.0
1.0,0.9999926,0.0
-0.99999994,0.99999976,0.0
0.99999994,0.9999857,0.0
-0.99999994,1.0,0.0
0.9963294,0.9999966,0.0
1.0,0.98434335,1.2218952e-06
0.99999774,0.9998413,8.940697e-08
-0.99999976,0.99999994,0.0
1.0,0.9938127,8.6426735e-07
1.0,0.4951877,0.0023634136
-0.99999976,0.9995475,2.7030706e-05
-1.0,0.99989086,4.7385693e-06
-0.9999921,0.9994433,2.6017427e-05
-1.0,0.99999994,0.0
-0.42577782,0.99999756,0.0
-0.9915305,0.99999964,0.0
0.99999994,0.99911237,1.1026859e-06
-0.9992417,0.9994166,1.3887882e-05
1.0,0.9991975,5.066395e-07
0.999961,0.9997361,2.682209e-07
0.78367645,0.9999943,0.0
-1.0,1.0,0.0
1.0,0.9291275,7.0035458e-06
0.99265754,0.99998534,0.0
0.99991775,0.99993956,2.9802322e-08
-0.9988247,0.99993587,2.9802322e-07
1.0,0.9999937,0.0
-1.0,0.99999976,0.0
-1.0,1.0,0.0
0.999879,0.9967065,2.3305416e-05
1.0,0.99445075,1.3619661e-05
0.99633247,0.99999857,0.0
-1.0,0.99999976,0.0
0.99999976,0.99996495,0.0
0.9993608,0.99998724,0.0
-0.9999906,0.9999999,0.0
0.99952805,0.99669385,3.412366e-05
-0.9093934,0.99993694,1.7881393e-07
1.0,0.9993603,0.0
0.994024,0.9998777,1.4901161e-07
1.0,0.99436253,9.23872e-07
-1.0,0.9999982,0.0
-0.9980505,0.99930394,2.0176172e-05
1.0,0.81919706,0.007314205
-1.0,0.9999998,0.0
-1.0,0.99999905,0.0
-0.93850994,0.9999999,0.0
0.74762934,0.9997233,1.013279e-06
-1.0,0.9999981,2.9802322e-08
0.9999996,0.99989605,2.9802322e-08
-1.0,0.99999976,0.0
1.0,0.99492306,1.013279e-06
-0.99998903,0.9999998,0.0
-1.0,0.9999966,0.0
-0.99999785,0.9999955,0.0
-1.0,0.99999994,0.0
0.82716644,0.9999978,0.0
-0.9999354,0.99999774,0.0
-1.0,0.9999993,0.0
-0.9999068,0.9999924,0.0
0.9902401,0.99999547,0.0
1.0,0.9996181,2.9802322e-08
-1.0,0.99999857,2.9802322e-08
-1.0,0.99999857,0.0
-1.0,0.9999991,0.0
-0.99999994,0.99999994,0.0
0.9997804,0.99999213,0.0
0.99999994,0.99848723,2.3543835e-06
0.9967342,0.99977297,4.7683716e-07
1.0,0.9999378,0.0
-0.15971415,0.9999897,0.0
-1.0,1.0,0.0
0.99876785,0.9999169,5.9604645e-08
-0.9997594,0.99999976,0.0
1.0,0.9999776,0.0
-0.9999736,0.9999994,0.0
-0.9999539,0.99999934,0.0
-0.9918692,0.9999274,3.2782555e-07
-1.0,0.9999999,0.0
-0.99942935,0.99882346,4.6938658e-05
1.0,0.99998116,0.0
0.9999996,0.9998236,8.940697e-08
0.99106926,0.9999846,0.0
-1.0,0.9999998,0.0
-1.0,0.99973005,5.3077936e-05
-0.76907086,0.9999988,0.0
0.9988562,0.9999821,0.0
1.0,0.98874533,9.596348e-06
-1.0,1.0,0.0
1.0,0.9956215,1.3709068e-06
1.0,0.9999851,0.0
-1.0,1.0,0.0
-0.9999991,0.99984366,4.172325e-06
1.0,0.99784225,4.7683716e-07
0.9762752,0.99999887,0.0
1.0,0.9349655,2.2292137e-05
-1.0,0.99999976,0.0
1.0,0.99994373,0.0
-0.99999017,0.99999845,0.0
0.99999547,0.9999511,0.0
0.9999841,0.9994325,1.0728836e-06
1.0,0.99512434,2.3841858e-07
-1.0,0.99997115,2.115965e-06
1.0,0.9983887,1.66893e-06
-1.0,0.999965,6.2584877e-07
1.0,0.99994195,0.0
-0.99999976,0.99999994,0.0
-1.0,0.9999911,2.9802322e-07
-1.0,1.0,0.0
1.0,0.99307454,1.874566e-05
0.39473826,0.9999913,0.0
1.0,0.99638104,1.4007092e-06
-1.0,0.9999984,0.0
-1.0,0.9999039,4.440546e-06
-1.0,0.99997056,2.8312206e-06
1.0,0.9968039,3.6358833e-06
0.9998961,0.99983823,1.7881393e-07
-0.9999969,0.99999666,0.0
0.0651639,0.9999988,0.0
-0.99999833,0.999923,1.4007092e-06
-1.0,0.9999988,0.0
0.96158296,0.9999988,0.0
0.99999875,0.99988407,2.9802322e-08
-0.9999998,0.9999987,0.0
0.9998112,0.99999833,0.0
1.0,0.99997747,0.0
1.0,0.99006486,2.3245811e-06
-1.0,0.9998133,1.1622906e-05
0.98750085,0.99999905,0.0
0.99999976,0.99837816,2.8014183e-06
1.0,0.99860144,1.1920929e-07
0.9999981,0.9999861,0.0
-0.9876539,0.9999993,0.0
-1.0,0.9999996,0.0
1.0,0.9996871,5.9604645e-08
0.93589246,0.99980867,4.4703484e-07
1.0,0.99726164,2.6226044e-06
-0.9999998,0.9999635,4.4703484e-07
-1.0,1.0,0.0
0.99999964,0.99997854,0.0
-1.0,0.9999999,0.0
0.84200823,0.999999,0.0
1.0,0.9998293,0.0
-0.99891925,0.9999271,4.4703484e-07
-0.77740085,0.9999957,0.0
0.9881853,0.9995695,2.1457672e-06
-0.9983441,0.99995744,1.7881393e-07
0.973163,0.9999778,0.0
-1.0,0.9999999,0.0
-0.99999607,1.0,0.0
-0.9409688,0.9999997,0.0
0.9999638,0.99995947,0.0
0.9906928,0.9999987,0.0
-1.0,0.9999999,0.0
-0.9999105,0.999995,0.0
0.99999696,0.9999762,0.0
-1.0,1.0,0.0
-0.99702346,0.9999883,0.0
0.30098096,0.99483925,0.00020366907
0.9996893,0.9999981,0.0
0.48407763,0.9999892,0.0
0.9999998,0.99999714,0.0
0.04346177,0.99998724,0.0
-0.999655,0.99999887,0.0
-0.9999686,0.9999998,0.0
1.0,0.9961629,3.1888485e-06
-0.99999994,0.9999999,0.0
-0.9999979,0.9999997,0.0
-0.9997741,0.99998856,2.9802322e-08
-1.0,1.0,0.0
-0.96727073,0.9999558,8.940697e-08
-0.95290756,0.99992776,2.3841858e-07
0.8572013,0.9999937,0.0
1.0,0.99993443,0.0
-0.6386231,0.9999989,0.0
-1.0,0.9999999,0.0
-1.0,0.9998362,1.0699034e-05
0.99633384,0.99996114,2.9802322e-08
0.9889212,0.99997866,0.0
0.99913514,0.9991782,3.2484531e-06
-0.60282195,0.9999901,0.0
-0.9999146,0.9999492,4.172325e-07
-1.0,0.9999984,2.9802322e-08
-0.9999981,0.9999991,0.0
0.99999684,0.9999628,0.0
-1.0,0.9999998,0.0
0.9999942,0.9999953,0.0
-0.9997154,0.99999994,0.0
-1.0,0.9999999,0.0
1.0,0.98433167,1.4901161e-06
-0.99983954,0.9999999,0.0
1.0,0.99146664,2.2947788e-06
-1.0,0.99997187,2.413988e-06
0.9999998,0.9989623,1.3709068e-06
-1.0,1.0,0.0
-1.0,0.9999285,1.6659498e-05
0.99629706,0.99999714,0.0
-0.9999999,0.9999983,0.0
-1.0,0.99999994,0.0
-0.9999698,0.9999999,0.0
-1.0,0.99999243,2.3841858e-07
0.9999657,0.9996746,5.066395e-07
0.99963015,0.9998391,1.7881393e-07
0.99519104,0.9999991,0.0
-0.99794555,0.99999964,0.0
-0.9998227,0.99999994,0.0
0.99645716,0.99990493,8.940697e-08
-0.32482684,0.9999945,0.0
1.0,0.99998975,0.0
1.0,0.99743164,3.8146973e-06
-1.0,0.99999934,0.0
-1.0,1.0,0.0
-0.9997476,0.9999984,0.0
0.6258201,0.9985882,1.9073486e-05
0.9999806,0.99889624,3.2782555e-06
0.9999441,0.99997807,0.0
-1.0,0.9999993,0.0
0.9966994,0.9993694,2.026558e-06
1.0,0.9917706,6.2584877e-06
0.38071275,0.9999995,0.0
-0.92802596,0.9999971,0.0
1.0,0.98868215,3.3080578e-06
0.99999994,0.99998474,0.0
1.0,0.99786973,2.2947788e-06
1.0,0.99829936,9.23872e-07
-0.99958855,0.9999981,0.0
0.99999857,0.9995978,5.364418e-07
0.9997486,0.99891615,3.695488e-06
0.9151848,0.999993,0.0
-1.0,0.99999976,0.0
0.99999994,0.9998976,2.9802322e-08
-1.0,0.99999994,0.0
-0.9997172,0.9998055,2.1755695e-06
-1.0,1.0,0.0
-0.99999976,0.9999999,0.0
-1.0,1.0,0.0
0.99985635,0.9999957,0.0
-1.0,0.99996215,1.8179417e-06
-0.89970124,0.99999845,0.0
-0.9999957,0.9999999,0.0
1.0,0.99865997,1.7881393e-07
-0.9997772,0.9999999,0.0
-0.9998608,0.99999964,0.0
-1.0,0.9999989,2.9802322e-08
0.9999987,0.99839854,4.3213367e-06
0.9999996,0.9999899,0.0
0.81021535,0.99999964,0.0
-1.0,0.9999992,0.0
0.99999994,0.99192834,2.9355288e-05
-0.9999706,0.99999136,2.9802322e-08
-0.99983823,0.99999994,0.0
0.95388633,0.9998579,2.3841858e-07
-1.0,1.0,0.0
0.99999964,0.9997872,8.940697e-08
-0.9999972,0.9999995,0.0
-1.0,0.9999999,0.0
-1.0,0.99974984,2.014637e-05
0.9975727,0.9999648,2.9802322e-08
-0.9540374,0.9999975,0.0
1.0,0.9679625,0.000121444464
-0.99999994,0.9999695,3.874302e-07
1.0,0.9984082,1.1324883e-06
1.0,0.9939363,5.453825e-06
-0.9999952,0.99992275,1.0728836e-06
-0.99999994,0.99999994,0.0
-1.0,0.9999641,8.6426735e-07
0.8719762,0.9999417,8.940697e-08
-1.0,0.9999471,1.0430813e-06
-0.99999917,0.9989973,9.4890594e-05
-0.99999654,0.9999995,0.0
0.8596284,0.9999788,0.0
-1.0,0.9999962,0.0
-0.9876367,0.9999937,0.0
-1.0,1.0,0.0
1.0,0.9944332,1.3411045e-06
0.9978028,0.99996495,2.9802322e-08
-0.88272405,0.9995409,4.5895576e-06
-0.99995214,0.9999999,0.0
1.0,0.99996555,0.0
-1.0,0.9998838,1.8835068e-05
-1.0,0.99999887,0.0
-1.0,0.9999999,0.0
1.0,0.99919844,4.4703484e-07
-1.0,0.9999999,0.0
-0.9999999,0.9999993,0.0
0.73788947,0.9999952,0.0
-1.0,1.0,0.0
-1.0,1.0,0.0
-1.0,1.0,0.0
-0.9996726,0.9998162,2.8312206e-06
-1.0,0.99999976,0.0
-1.0,0.9998008,2.3514032e-05
-1.0,0.9996838,2.8729439e-05
0.26891133,0.9999968,0.0
-1.0,0.99998915,1.1920929e-07
1.0,0.99997294,0.0
1.0,0.99998224,0.0
-1.0,1.0,0.0
-1.0,0.99999946,0.0
0.9999405,0.9999839,0.0
-1.0,0.99999976,0.0
1.0,0.99900126,4.7683716e-07
-0.9998197,0.9999992,0.0
1.0,0.99982667,5.9604645e-08
-1.0,0.9997732,1.6152859e-05
0.9991227,0.9999975,0.0
-0.99999994,0.9999993,0.0
0.9999721,0.9997496,2.682209e-07
-0.9999997,0.9996048,2.259016e-05
-1.0,0.99999785,5.9604645e-08
1.0,0.9996705,5.9604645e-08
-1.0,0.9999812,5.662441e-07
-0.6603761,0.9999608,5.9604645e-08
1.0,0.99999523,0.0
-1.0,0.9999999,0.0
-1.0,0.9999999,0.0
0.51556104,0.9997008,1.6987324e-06
-0.9991675,0.9999929,0.0
1.0,0.9999726,0.0
-1.0,0.9999998,0.0
-0.99999994,0.9999995,0.0
1.0,0.9999502,0.0
1.0,0.9853327,1.2218952e-05
-0.7882062,0.99998844,0.0
-1.0,0.9999995,0.0
-0.9999768,0.99999994,0.0
-1.0,0.9999908,1.7881393e-07
1.0,0.99844193,7.4505806e-07
-0.99999964,0.99985737,2.9802322e-06
-0.99999994,0.9999995,0.0
0.9999707,0.9993702,1.2516975e-06
-0.99999964,0.999997,0.0
-1.0,0.9999981,5.9604645e-08
-0.99999964,0.9999995,0.0
-0.9999897,0.999949,5.662441e-07
-0.9999999,0.99929905,8.198619e-05
-0.99999934,0.9999999,0.0
-0.99999994,0.9999986,0.0
-1.0,1.0,0.0
-1.0,0.99999857,0.0
0.9827337,0.99993914,5.9604645e-08
0.9999547,0.9974158,2.026558e-05
-0.999999,0.9994942,3.0100346e-05
1.0,0.9995429,8.940697e-08
0.9999993,0.9975386,8.46386e-06
-0.9999999,0.9999999,0.0
-0.9991649,0.9999999,0.0
-0.9999999,0.9999757,1.7881393e-07
-0.6480422,0.9999801,2.9802322e-08
1.0,0.9989073,7.748604e-07
-0.92862636,0.9999994,0.0
0.9998144,0.9998305,2.3841858e-07
0.999801,0.9999887,0.0
-1.0,0.9999937,2.9802322e-08
0.938355,0.99981856,4.172325e-07
-0.96750355,0.9999908,0.0
-0.9997583,0.99999976,0.0
-1.0,0.99999934,0.0
-0.7995422,0.99997604,2.9802322e-08
-0.97544783,0.9999981,0.0
-1.0,1.0,0.0
-0.997222,0.99999934,0.0
-0.99999684,0.99945587,2.8431416e-05
-0.99467754,0.9999772,2.9802322e-08
-1.0,0.99999845,2.9802322e-08
1.0,0.99987376,0.0
1.0,0.99997103,0.0
-0.9999857,0.99999976,0.0
1.0,0.9982569,4.4703484e-07
0.99999976,0.99988854,2.9802322e-08
-1.0,0.99993986,5.90086e-06
0.9987019,0.9975873,2.1666288e-05
-1.0,0.9999999,0.0
-0.98670256,0.9999987,0.0
0.93142116,0.9999828,0.0
-0.99999946,0.99965155,1.9133091e-05
-1.0,0.99999845,0.0
-0.9087529,0.9769236,0.0034607053
-1.0,0.99999976,0.0
-1.0,0.9999998,0.0
-0.99998957,0.9999927,2.9802322e-08
-0.9996691,0.9999979,0.0
-1.0,0.99999976,0.0
-1.0,0.9999987,0.0
-0.9991172,0.99997973,5.9604645e-08
-1.0,1.0,0.0
1.0,0.99901617,2.9802322e-08
0.8067628,0.9999988,0.0
1.0,0.99954474,1.7881393e-07
-0.9999587,1.0,0.0
0.8668742,0.99999964,0.0
1.0,0.99674237,4.440546e-06
1.0,0.9998331,0.0
-0.9999997,0.9999999,0.0
-0.99999464,0.99999976,0.0
0.25324166,0.9999997,0.0
1.0,0.99929166,0.0
-0.99999934,1.0,0.0
-1.0,1.0,0.0
-0.99995685,0.99999976,0.0
0.9999993,0.9829956,0.00023403764
-1.0,0.9999994,0.0
1.0,0.999901,0.0
1.0,0.99857193,7.4505806e-07
-0.941375,0.9999969,0.0
1.0,0.99932355,5.9604645e-08
-0.99698466,0.99999994,0.0
-1.0,1.0,0.0
-0.9999996,1.0,0.0
1.0,0.98561543,1.0848045e-05
0.93593216,0.99999905,0.0
-0.9504926,0.99961907,4.053116e-06
-1.0,0.9999981,0.0
1.0,0.9999727,0.0
-0.99999994,0.99999976,0.0
-0.9999896,0.99993813,5.9604645e-07
-0.99999994,0.9993626,6.219745e-05
-0.99999857,0.9999999,0.0
1.0,0.9919406,6.1690807e-06
1.0,0.9972751,1.6093254e-06
0.99999875,0.99956787,4.172325e-07
-0.87055653,0.9999597,8.940697e-08
-1.0,0.99999535,1.4901161e-07
1.0,0.9997951,0.0
-1.0,1.0,0.0
1.0,0.9794692,3.427267e-06
-1.0,0.9999999,0.0
-1.0,0.99999964,0.0
-0.7839425,0.9997505,1.4305115e-06
0.8194582,0.99999905,0.0
-0.42369148,0.99999344,0.0
-1.0,0.99999994,0.0
1.0,0.99570024,1.5795231e-06
-1.0,0.99999714,1.4901161e-07
1.0,0.9995633,0.0
-1.0,0.9999999,0.0
0.99963695,0.99999857,0.0
-0.64717776,0.9999029,3.2782555e-07
1.0,0.9946649,1.2516975e-06
-0.99999994,0.99995744,5.066395e-07
-1.0,1.0,0.0
0.99999994,0.999766,8.940697e-08
-0.9993751,0.99998915,2.9802322e-08
0.9999996,0.9994397,5.662441e-07
-0.99999815,0.9999999,0.0
-1.0,0.99999964,0.0
-1.0,0.99999666,2.9802322e-08
-1.0,1.0,0.0
1.0,0.99759173,2.2947788e-06
-0.99895406,0.9999983,0.0
-0.9999989,0.99990034,2.0861626e-06
0.96299577,0.99999833,0.0
0.35920277,0.9988897,1.1026859e-05
-1.0,0.9999938,2.9802322e-08
-0.9999998,0.9999999,0.0
-0.9999992,1.0,0.0
0.99999887,0.99994457,0.0
-0.99934393,0.99999946,0.0
0.9934185,0.999973,0.0
-1.0,1.0,0.0
0.9999956,0.9999795,0.0
-1.0,0.99999994,0.0
-1.0,0.99999994,0.0
0.9774044,0.9999898,0.0
-0.9999927,0.9997818,4.6789646e-06
-1.0,0.9999975,2.9802322e-08
-0.9970682,0.99999833,0.0
-1.0,0.99999994,0.0
-0.9999812,0.9999992,0.0
0.93844414,0.9999789,0.0
-0.9999997,0.9999918,2.9802322e-08
0.8044801,0.99996316,2.9802322e-08
-0.97323424,0.9999987,0.0
-0.9999885,0.9999981,0.0
-0.10968331,0.9999974,0.0
-1.0,0.9999999,0.0
-1.0,0.99987036,1.3291836e-05
0.97378486,0.9999976,0.0
-1.0,1.0,0.0
-1.0,0.9999999,0.0
-0.9999975,0.9999956,0.0
0.9999321,0.9999918,0.0
0.9996017,0.99845225,6.467104e-06
0.9052603,0.9999993,0.0
-0.7742437,0.99999434,0.0
-0.9998124,0.99991536,6.854534e-07
1.0,0.99983966,2.9802322e-08
1.0,0.97846365,2.8908253e-06
-0.91724974,0.99999976,0.0
1.0,0.9997993,0.0
-1.0,0.99999976,0.0
0.99999887,0.99996173,0.0
-1.0,0.99999845,0.0
-1.0,1.0,0.0
-1.0,1.0,0.0
0.594203,0.99997354,2.9802322e-08
-0.99976474,0.99993193,3.5762787e-07
1.0,0.99568415,2.0563602e-06
-0.9999975,0.9999218,9.23872e-07
0.98491627,0.99984956,2.3841858e-07
1.0,0.9978228,2.5331974e-06
1.0,0.99836946,1.3113022e-06
0.99931806,0.999986,0.0
0.5110402,0.99996734,2.9802322e-08
1.0,0.99879456,1.4305115e-06
0.99999905,0.9999908,0.0
0.99990463,0.99991465,5.9604645e-08
1.0,0.9948317,8.940697e-07
-0.99992913,0.99999845,0.0
0.9999994,0.997978,4.6789646e-06
0.99999994,0.9999732,0.0
-1.0,0.9999999,0.0
0.9987876,0.9999719,0.0
-0.9988751,0.9999975,0.0
0.98407304,0.9999894,0.0
1.0,0.7800423,0.0064917207
1.0,0.4446965,0.0035274923
-0.9999346,0.9999989,0.0
0.9995783,0.9983854,9.864569e-06
1.0,0.9764112,5.4180622e-05
-1.0,0.99999994,0.0
0.94838095,0.9999248,8.940697e-08
-1.0,0.9999976,0.0
-1.0,1.0,0.0
1.0,0.9979298,1.013279e-06
-1.0,1.0,0.0
-1.0,1.0,0.0
1.0,0.99999124,0.0
1.0,0.99942684,2.0861626e-07
-1.0,0.9999995,0.0
0.9999997,0.9999924,0.0
1.0,0.9956813,7.0631504e-06
0.99999994,0.99999803,0.0
-0.9106265,0.9999057,2.682209e-07
0.99998623,0.99976516,1.4901161e-07
0.9999965,0.99769545,9.23872e-06
0.9775728,0.9991174,5.1259995e-06
0.9999998,0.9999866,0.0
0.9999085,0.9998151,1.7881393e-07
-0.99754,0.9999993,0.0
-0.99998283,0.998438,0.00012993813
0.9637379,0.99997985,0.0
0.19472943,0.99998856,0.0
0.99472284,0.99998724,0.0
-1.0,0.99999976,0.0
-1.0,0.9999696,1.3411045e-06
1.0,0.9998448,0.0
1.0,0.9998952,0.0
-0.8885537,0.9999999,0.0
1.0,0.9962436,1.1026859e-06
-1.0,0.99999166,5.9604645e-08
1.0,0.9996284,8.940697e-08
-0.9999997,0.99999994,0.0
0.9999999,0.99722606,7.688999e-06
-1.0,0.9999334,1.6987324e-06
1.0,0.99975675,2.9802322e-08
-1.0,0.99995905,8.046627e-07
-0.99999976,0.99999946,0.0
0.9999988,0.99915606,1.2814999e-06
0.99958134,0.995755,3.4868717e-05
-0.9999914,0.9999994,0.0
-1.0,0.9999989,0.0
0.99971235,0.9999975,0.0
-0.9998616,0.9999995,0.0
-0.99999464,0.9999999,0.0
-0.99999976,0.9999995,0.0
-0.9990485,0.9999964,0.0
-0.9999164,0.99998754,2.9802322e-08
0.99999964,0.993822,3.8087368e-05
-1.0,1.0,0.0
-1.0,0.99999946,0.0
-1.0,0.9999995,0.0
-0.97551686,0.9999994,0.0
0.99999976,0.9994253,5.066395e-07
-0.999803,0.99999774,0.0
0.9997965,0.99999475,0.0
1.0,0.9997229,1.1920929e-07
-1.0,0.9999965,2.9802322e-08
-1.0,0.9999999,0.0
-1.0,1.0,0.0
-1.0,0.9999734,5.066395e-06
1.0,0.997362,1.1324883e-06
-1.0,0.9999997,0.0
-1.0,0.9999912,4.4703484e-07
0.94861937,0.99998343,0.0
1.0,0.99991006,0.0
-1.0,0.9999941,5.9604645e-08
-0.99643207,0.99999714,0.0
-0.99999994,0.9999996,0.0
1.0,0.99998945,0.0
1.0,0.99836206,8.34465e-07
0.99999577,0.9999756,0.0
-0.65659255,0.9999538,1.1920929e-07
0.99999994,0.99998397,0.0
-1.0,0.9999992,0.0
-0.96302515,0.9999949,0.0
-0.99999857,0.9999178,1.0728836e-06
0.28444543,0.99999917,0.0
-0.9996509,0.99999976,0.0
-1.0,0.9999979,0.0
-1.0,1.0,0.0
0.99999994,0.9972255,7.8082085e-06
-1.0,0.9999994,0.0
-1.0,0.99995863,5.9604645e-07
-1.0,0.9999999,0.0
-1.0,0.9999997,0.0
1.0,0.9998255,5.9604645e-08
-0.9589192,0.9999466,1.7881393e-07
-0.9999514,0.99999964,0.0
0.9988998,0.99999547,0.0
0.99997264,0.9999963,0.0
0.9999756,0.9949002,5.2958727e-05
1.0,0.96553093,6.943941e-06
-0.047223404,0.99836147,3.1530857e-05
-1.0,0.9999999,0.0
0.99999803,0.9996228,2.682209e-07
-1.0,0.99999946,0.0
-0.9940816,0.99999976,0.0
-0.2319859,0.99999857,0.0
0.99951434,0.9999751,0.0
-0.9999836,0.9997829,3.7550926e-06
-1.0,1.0,0.0
0.9999846,0.99998266,0.0
0.6080266,0.99990666,1.1920929e-07
-0.9936828,0.99999213,0.0
-0.99986035,0.99999946,0.0
0.9998937,0.99852884,5.453825e-06
0.9875586,0.9999994,0.0
-0.99999315,1.0,0.0
-1.0,0.99964833,3.749132e-05
0.99999905,0.99932766,9.23872e-07
-0.98340046,0.9999997,0.0
-1.0,1.0,0.0
-1.0,0.9999976,5.9604645e-08
0.78521776,0.99999857,0.0
-1.0,1.0,0.0
1.0,0.99761677,1.9073486e-06
-0.9993079,0.99959123,6.7949295e-06
-0.9999997,0.99999976,0.0
1.0,0.99962705,1.4901161e-07
-0.943392,0.9999727,2.9802322e-08
0.99999964,0.99920464,1.0728836e-06
1.0,0.9994942,2.9802322e-08
